	ZSCAN29	ZNF592	ZNF384	ZNF24	ZNF143	ZFP36	ZBTB40	ZBTB33	YBX1	USF2	UBTF	TCF12	TBP	TBL1XR1	TARDBP	SUZ12	SREBF1	SMC3	SMARCA5	SMAD1	SKIL	SIN3A	RFX5	RCOR1	RB1	RAD51	POLR2AphosphoS2	POLR2A	PKNOX1	NRF1	NR2F1	NR2C1	NKRF	NFXL1	NFATC3	NBN	MXI1	MTA2	MLLT1	MAZ	MAX	MAFK	LARP7	KDM1A	JUND	IKZF1	HDGF	HDAC2	HCFC1	H4K20me1	H3K9me3	H3K9ac	H3K79me2	H3K4me3	H3K4me2	H3K4me1	H3K36me3	H3K27me3	H3K27ac	H2AFZ	GATAD2B	FOXK2	ETV6	ESRRA	EP300	ELK1	ELF1	E4F1	E2F8	DPF2	Control	CUX1	CTCF	CHD2	CEBPZ	CEBPB	BRCA1	BMI1	BHLHE40	BCLAF1	BACH1	ATF7	ATF2	ARNT	ARID3A	fd
chr18|31684858|31770858|domain_805;right|GM12878	0.4028400438733474	0.4119115413019598	0.34241031458474025	0.4255221083147047	0.4313595101172766	0.4123675961989776	0.3844684533793357	0.4230067628649979	0.4292010558002515	0.3816956200991946	0.4055801951778625	0.39726020575142384	0.3889226752431869	0.3675816985557335	0.4352291277999998	0.38360161218283695	0.3629664302969986	0.43584233089873264	0.4304802509414348	0.3877332767622874	0.422729532168796	0.3694241343553611	0.3873018448438808	0.4086692700582235	0.422940908292722	0.4274703371236685	0.30273831823406105	0.3321716076363628	0.3977802507544607	0.3516284713726536	0.4396746529912116	0.4029159034551624	0.4070153996423336	0.36785256797903937	0.40936262189374056	0.4241449694470609	0.3719780928594338	0.4051225180335946	0.39716881691799466	0.4135068167792799	0.3793320554183876	0.3835138435042868	0.4286726550428545	0.4264934464358353	0.35102042663962896	0.4142227421907321	0.4082071186111081	0.4297666590444113	0.4019735917740398	0.25061846014271466	0.4734686494896859	0.4098317849972787	0.24109476778991226	0.3947820674574539	0.4584405442708527	0.3452243020460268	0.2264690899692441	0.40659347554799996	0.4208838204235516	0.8079370660692708	0.4427443642121021	0.3609815752986254	0.38116091962520304	0.4016163237105414	0.36415342972591147	0.3795343379196071	0.4354619948286985	0.3613946094816614	0.3659215876390375	0.4120912409229932	0.4009378584702361	0.3790668779336799	0.6090795753759848	0.3579411977063937	0.3735307644879103	0.3910238391335411	0.3530396582628746	0.4168315547630355	0.4104038507916075	0.4264293166454109	0.3942690142347876	0.3690553037128283	0.3932450512915585	0.409602722223688	0.4420613037789876	0
chr6|107806231|107892231|domain_1236;left|K562	0.3926685119109161	0.3450148615212165	0.36543247579757415	0.3887411770523196	0.36929652572358745	0.5776209198898254	0.44541464452354795	0.3354847033468474	0.4044655658361599	0.3646172287903624	0.3669073546671319	0.3599447494315621	0.3510255861002816	0.3795770004115512	0.3783881184753249	0.432577624949859	0.3757373108712797	0.3721240617592048	0.4134381631992841	0.3821296533668413	0.38266949090155306	0.3500857456116241	0.3433978204990573	0.3442185299283078	0.3998932116257747	0.3993409641767038	0.5605792551763019	0.3923090658746001	0.3897939505414266	0.34157254664456216	0.3946256578054324	0.3903189182716792	0.396996288214548	0.4118649757257279	0.40112813691844346	0.40941286801404	0.3445341927855935	0.3916350940011644	0.38867339565504416	0.3577298857846748	0.339373308893217	0.3802229783448875	0.3840719276465129	0.37804918686073785	0.3406133676441039	0.3932716527329281	0.3920755909072212	0.3654764924051085	0.37651831008541947	0.4797356071606399	0.3075506761328456	0.27262245348742065	0.1761434980485238	0.286821127107671	0.3130240978161699	0.2947132387339326	0.4648290232623642	0.7433550413036856	0.2478727875817413	0.4434905383218161	0.40354836631243257	0.3763045790138972	0.3757905561969658	0.3801489811795144	0.34518454763910217	0.3666939591336274	0.3804066715031394	0.4203017930135574	0.4380819380136455	0.3965864040224511	0.3878147054848594	0.356504909960863	0.410285786258716	0.3650275228641413	0.3659878830657927	0.3376849127272514	0.3411432560408193	0.5777668048103293	0.3444823048630883	0.4003916972755365	0.3724768699161423	0.3689216003510592	0.37324758863247176	0.41068472219059415	0.3613801840492271	0
chr1|181477230|181528230|domain_338;right|GM12878	0.7313140572090032	0.7431400492565243	0.7705976163293281	0.7442457762205014	0.809371608828215	0.7433848575594411	0.8190553885663268	0.7108052018882808	0.6802724294483874	0.9965426042049536	0.6814856674260644	0.6994375111505171	0.8173261661325643	0.8216397617373055	0.9683721238213328	0.4628889394715723	0.6346255016035893	0.9135597092759709	1.016991230032544	0.7249687105498891	0.8816955931210608	0.8678571624402833	0.7701357851577142	0.9771523878328338	0.8515464060568454	0.8175681327206707	1.1765492234238977	1.5567715671240985	0.8693330120898435	0.7736265182744195	0.9130547266189436	0.7353328017032361	0.8404877203243608	0.6789027646557335	0.8861889173616208	1.0192880575832182	0.977932506898456	0.9598322214339968	1.1707623841485484	0.8207740667753729	0.9655318414835456	0.7278896742109285	0.9160028557751994	0.4621508518774948	0.6787489373030388	1.0770458961140648	1.1099213139064799	0.5894477196482057	0.7796645087913199	0.4678408476898495	0.7604460917618449	1.1586766961074506	1.3827945692498975	0.9818116353603438	1.8859360069992035	1.9520996275622635	0.7765853621960656	0.35354677684598423	2.122401549964952	1.2012280722672597	1.1350874045323427	0.5403618609946446	0.6258111795235184	0.7012647199375613	0.901056135588466	0.7259461982364119	0.8208459579462671	0.5019105025831821	0.8464496440818777	1.0885175538702108	0.6131134369529083	0.7934853464584963	1.2667262802917538	1.051388063123826	0.6397249049349585	0.6281710351290617	0.692553690104031	0.7779811539727295	1.1305844361312245	0.7014075996320743	0.9292357689057484	0.9211081792500941	0.5022541234054579	0.8685257998625882	0.7628984729064279	0
chr4|73256318|73353318|domain_1044;right|K562	0.4045395733482268	0.4124764609454213	0.41504612657536616	0.4090833151949202	0.3800943082651917	0.3644517296072923	0.4729423809674781	0.3955289073046225	0.4231224453346116	0.3742750609995459	0.3925030894033609	0.4073532524102868	0.4728562880083297	0.3867259354565081	0.3999054626526111	0.3815025624002116	0.3842050365047646	0.4186910288116906	0.3831679863698681	0.41851191872681337	0.4157112027804656	0.4240178847250627	0.39512627086448265	0.3518405561316657	0.4076527805968277	0.4130640213649066	0.4853658409930602	0.5078085156243294	0.40640895573466096	0.3845891656137828	0.3898064476497176	0.4251489789217704	0.4525711989946574	0.4212923750590026	0.4453989817129858	0.4468276762273252	0.3828309028661543	0.3940864182272393	0.4051330571844567	0.42089522972960985	0.4439876724262897	0.37276377029070107	0.4175620699940959	0.3879521950262566	0.3889637188005627	0.4097221301066662	0.3854545681622787	0.3995024740580251	0.4462439230642008	0.30983496375513186	0.31901051872441377	0.7979030473503951	0.7815686758771613	0.806073751969813	0.8000569201110129	0.26950028016571953	0.2669304736252502	0.3246723136450433	0.7188097890740275	0.5128666915599667	0.41679764825025306	0.4454780389356307	0.4125025447503267	0.40086984725944735	0.4191171537150787	0.4047353330240481	0.4218203294708022	0.4460279109170323	0.4658435433289062	0.4230681549825637	0.4118949175284104	0.403921160805035	0.5122564484416913	0.4688317439645739	0.4057523532318087	0.3765656942803431	0.3537769571512149	0.413700778442178	0.3716222785791375	0.3838503260173906	0.38820439732541134	0.3990831483590798	0.4371764189240952	0.4290181213525444	0.4659396147012978	0
chr20|291109|349109|domain_581;left|K562	0.5924676332262724	0.6437328094098014	0.7556669632444809	0.5981564823365098	0.5556599334115563	0.5096798935604955	0.7660450578360591	0.658351842597453	0.41092985783097785	0.4109550627705213	0.6612542539403223	0.6300082865485005	0.9099056813951192	0.5384640526543868	0.5494783865789079	0.3888985875664404	0.5326317032853999	0.5131548304862009	0.5548646708160846	0.6076975312218852	0.6013462157417655	0.8000478921337612	0.7509257106946478	0.6395902163562889	0.7563007027706807	0.54103262037456	1.6325516124961508	0.830445129897649	0.6691684391673574	1.056712856602045	0.7150485634375402	0.5564891739284551	0.6602663304920794	0.4597159478221757	0.5914075590353132	0.6416481357862426	0.5505545867805279	0.5915522694488031	0.6345944257777516	1.2087491821220069	1.329257010670965	0.4352840353751648	0.5861859804676464	0.6294123888998567	0.7254974382446032	0.8172920172303586	0.7272907498108339	0.7233547103400634	0.7107203860871647	0.4602243149099589	0.2972029361361032	1.5006593263023955	1.5452036518463603	1.9056995558305496	2.2626785001625733	0.8007644417666882	0.5147088096244629	0.19027730494640985	1.6564621367441703	0.7384135364302432	0.5996526321648912	0.5850069970573027	0.4613131383407169	0.9241984769640016	0.3415305276431761	0.448449440425262	0.5527927631251828	0.6551126127671381	0.6849522961791124	0.7206727658508849	0.4373311208726141	0.40572589685783306	0.507783313716026	0.6972004352542452	0.3767185497668581	0.5539396716266318	0.3930429565682428	0.39691363119572937	0.7771439177194783	0.44165913718655697	0.3681955265837729	0.6864875718989778	0.4443968123815452	0.5502514532882533	0.4319404047947715	0
chr11|67319540|67389540|domain_374;70000bp;ES:1.553;SS:3.047;binSize:1000;winSize:50000|K562	0.6189756499980822	0.8932634627108991	0.7981029192993027	0.7005595164459739	0.6686739475046952	0.7983051550149702	0.8194242794870669	0.9104851243041464	0.5685098048220024	0.5305774861712451	0.6198827677709592	0.6690374593783948	0.7335596950622106	0.6652696652388632	0.6565376038898066	0.5034629116716339	0.6994559726162985	0.9100959057643472	0.7819482511586003	0.6582465906505597	0.6713231452016352	0.7114962988779003	0.4451709084175219	0.7924461867300481	0.8341145861464208	0.6174297726213761	1.064796262044553	0.8900065616441133	0.7884333741252423	0.575528115765414	0.8613601629609562	0.7733060494470385	0.734567022468548	0.6901241982662958	0.647724067886339	0.7031367446027215	0.5433081219143958	0.8472106115127229	0.7725681839914621	1.2034950978202	1.0502112939641142	0.6018706435059304	0.6761165665532809	0.792181710662645	0.966443643139644	1.1679228462507871	0.991341127366562	0.8736980405810807	0.6920765128236758	0.4585686591368208	0.3143441124363803	1.2848000454850828	0.5561101866960536	1.0083054203655462	1.4661825153068102	1.7326581464055375	0.4715303591154258	0.28647673682001285	1.7521015861097868	0.8496350626067377	0.6932883555552621	0.6865510087073812	0.5461543235641689	0.7276949269977729	0.389782971336171	0.5595391794065301	0.7257556195304262	0.7547285470393266	0.7170667865532022	0.9274840989629908	0.5816378014057887	0.5221771731278332	0.8356873646427533	0.7623413427940327	0.4720835667722647	0.6212647574774842	0.3528442142876951	0.4524067045057631	0.7881663890563084	0.5974224606998999	0.5399688119531553	0.7336332845419559	0.5809960585960172	0.6697880784132044	0.500083589890966	1
chr6|132527232|132612232|domain_574;right|GM12878	0.3388620633110037	0.3783192810251039	0.3669145507465215	0.3401950444731963	0.32093706889700746	0.3803729476133339	0.31508559335663794	0.3331497546739696	0.3460222016778171	0.3493078650082228	0.3902722384706051	0.3598916246269951	0.3675013556634615	0.35768216510253137	0.3077685758543998	0.3866902986662519	0.3494671095497099	0.3402133959427166	0.2788098411989485	0.3524075701090001	0.3383002669221081	0.3806737098885789	0.3663527648965299	0.371171567332009	0.3169428442680684	0.3399142021608357	0.21197743392489635	0.17765510824827946	0.3228397692808299	0.37188964337448815	0.3128499757919929	0.34558254235890723	0.33092006059632784	0.3347442389154097	0.3031787738053501	0.2922786733378965	0.3516903099536223	0.2999531058399182	0.26181502767315684	0.3499324359617542	0.34224998911551063	0.373130348001032	0.2980951743142508	0.3717633372009019	0.3499799207968793	0.2954619296494849	0.2648258857872375	0.3615919616253352	0.3435356291641665	0.3994314911092189	0.33482118125262744	0.2505564835237432	0.0999548134326705	0.3142729049269887	0.15944292458831866	0.2287201198506193	0.1914102451949523	0.7901770462507748	0.11382712223275725	0.3269768832092108	0.27436489242251466	0.4077206817638439	0.3376746695124395	0.35220162367773195	0.3482704776578662	0.3787812298620433	0.3243895848137704	0.41610550165589705	0.3213661769552941	0.2865491860099446	0.370789136064588	0.3967940980734775	0.39780382329004055	0.32087905095209523	0.3906310966854573	0.3758429136142389	0.3321394441429152	0.3981405642898052	0.28856675575741114	0.3543954187614691	0.2931984003984863	0.28850037022697056	0.3569274504381581	0.3225525125696577	0.3237049873989705	0
chr1|36165232|36225232|domain_652;left|K562	0.6923442931344992	0.7328117004584878	0.8469310892401911	0.7729391391289261	0.7621498999392108	0.5795001476455556	0.8909585196016	1.0524381837501755	0.6481959836174959	0.6206785534298485	0.5192351355844916	0.6791987640631914	0.7979528355540301	0.6399226267113441	0.7228232129797327	0.5885979419056607	0.6733478069717668	0.7565172216666134	0.8934847293940377	0.6059777761247633	0.7346481155631229	0.6974024514274502	0.4786222841627521	0.7209034525290517	0.8128503038571636	0.787541920369282	0.8436508655335043	0.8550933105054367	0.8000769049667544	0.7227670062025834	0.8982498663014838	0.8012590020465883	0.8329976223433794	0.7639801576670927	0.7518111566300812	0.7883372754534588	0.5361893048033581	0.7650871300665605	0.8283155256918222	0.9018127644012518	0.9511603579700828	0.5443919546000882	0.7837671201464433	0.7932743750911452	0.77686048851136	1.0512708526582917	0.9869300205091546	0.8949715832012144	0.8766833738532113	0.589389460225929	0.3181661040765532	1.1301272807825729	0.5243204791911058	0.8456806620001628	1.1707427325093314	0.7906595571443943	0.6613649888778212	0.2736589857318691	1.4643142304351462	1.2266938401675116	0.6638637763119766	0.8078668054600846	0.5507827500350516	0.8635302333841558	0.4820316078857315	0.5464556444243039	0.7690086643790477	0.9011615198429548	0.7640845367643276	0.8790222791787842	0.6136134812083557	0.5043541323602165	0.6880730723126942	0.7167349985330407	0.4684113523375626	0.7068464398538199	0.3212996353928226	0.4386063523879981	0.6559879237368972	0.5829740431155693	0.4794539000200129	0.9386377369972948	0.7120786006059295	0.7198120947816372	0.4971011442388116	0
chr11|118790541|118888541|domain_410;right|K562	0.5274805282283873	0.5822396164692032	0.6688409877490867	0.6148064345605558	0.4250066545231574	0.4811655831983424	0.7036237392981365	0.7313007380721089	0.5104585695148678	0.43833873584290217	0.4644019682181379	0.5375188463868601	0.7063355680975227	0.5006769458634843	0.5454291828531811	0.4455844194929631	0.5055591638808281	0.4586030150140655	0.647661398829304	0.4766613242641984	0.5457940526195774	0.4495451341953947	0.3936749048417221	0.5410498134988927	0.6027961761998074	0.5804800885813278	0.3323967167229029	0.6520253479840105	0.6366035424134753	0.653954101582277	0.7423229366403079	0.6465699908480852	0.6070303916825244	0.5643158926761682	0.5591046694251862	0.6454216837043518	0.4063827596529511	0.6248463708225575	0.6353798229851736	0.6124513294798015	0.5702974634601838	0.4568336817131344	0.5946532433153287	0.6398776688941479	0.5718775458326045	0.6628751289531497	0.6986484334245286	0.7027920796088463	0.4846641587872028	0.3270520027227705	0.3069353286415834	0.8290073102929105	0.29584918141619404	0.6295924158502816	0.7303729255114431	0.8151455174555593	0.24774055375746976	0.4216124554350142	0.8897213847906409	1.045529473824377	0.5300581582679802	0.5720046120772605	0.4209664075898154	0.6039053275666864	0.3630549961588336	0.4177385812182143	0.5526457132193678	0.6490421847218745	0.5506476572344963	0.7289697898563119	0.4934505380671741	0.4402263982913222	0.4326877133637839	0.5173828970784805	0.4190987585001338	0.538873316097349	0.3368695076361091	0.423073006743924	0.4640636655916144	0.5435931638124983	0.4532098432407078	0.5983009850346139	0.5256956111855856	0.5966258251887713	0.4560032734568079	0
chr9|121399467|121477467|domain_1460;right|K562	0.4074292308887283	0.3607020610807136	0.370726246022721	0.4168513700458621	0.3825323591935557	0.4386654504089863	0.3845511033125942	0.31733336976155385	0.4311331377671759	0.3964422468737811	0.3696736770577845	0.3942635714618522	0.33829826615972386	0.3819612969504183	0.4028110474308497	0.4232529743352345	0.4011970355751873	0.4000812229967667	0.4060612962606739	0.3731131021127878	0.3973474727254652	0.35851458103399875	0.3512394453249159	0.4153509798183832	0.3803390691737341	0.4170523342514217	0.3503816759719256	0.35838692413915074	0.4121440281995524	0.3404548122429094	0.43800980393658506	0.3993910790726811	0.4140751831752343	0.4089126825924021	0.40297403630957257	0.4001048705172388	0.4231862971853785	0.3950421758628962	0.36726682544866623	0.371522477770712	0.3501748053319025	0.44550718824133856	0.3809694240609492	0.3854443814126027	0.4259346648646191	0.4402170728176046	0.3916129770619341	0.4166485822932189	0.38223938602214	0.4783559297870965	0.33529495891836986	0.26005558729382017	0.16891709812858435	0.2539362215435912	0.19323636380278386	0.3700235689702114	0.3093830247985258	0.5849331410031754	0.2372357965192058	0.2498033383356717	0.38922276271221995	0.3997295709369243	0.39806445609622254	0.3961681374432757	0.35959977714552394	0.38551698163439296	0.3912937901225445	0.4018002912312799	0.406896196271544	0.4093858554614691	0.3994780432492523	0.4155306313170205	0.4978472100709805	0.3663526221367519	0.3804560624442836	0.3439378545569358	0.3299093562705101	0.4308757581185554	0.38421521049277946	0.39841621702351204	0.3800971004790749	0.3916131052683169	0.4186775458160258	0.4290346693294535	0.3915002463139859	0
chr2|60940930|60998930|domain_13;58000bp;ES:1.228;SS:2.994;binSize:1000;winSize:50000|GM12878	0.5251416625128024	0.5739512630260893	0.6500066814685304	0.6708148409877427	0.5037508543267518	0.5513530570234715	0.6349902494071377	0.6531284897215446	0.5851864777663701	0.4943062784783192	0.4986511198290594	0.6408187003212052	0.5991914220014637	0.6690913908219198	0.7423151185500686	0.39449924735335856	0.5406717491822763	0.5451786397707422	0.6716776893725129	0.6337805612632418	0.8271044171953345	0.4991085535821013	0.4703910563182435	0.5965994602833737	0.5794285130616028	0.6944668934943392	0.5347367432955623	0.6099592045326746	0.7748470098008932	0.490207949399744	0.6883747512027751	0.5694363046105095	0.5875289287219057	0.5154354717571477	0.7506392996633153	0.7515898873910093	0.5801131400190367	0.8297096841504977	0.7736671843120188	0.5167567530531272	0.5281498777286645	0.4867978351131916	0.5133279568733942	0.5212513966141624	0.4313036249632388	0.7115344504744671	0.7096299731384542	0.6066273533060472	0.448445088248367	0.30822226490161564	0.6828819475626039	0.5520852094156299	0.4060608487449249	0.5842635351899224	1.05787131627328	1.2342388183598978	0.8661157017347735	0.2453710419846729	1.2302651249941323	0.5160510490967651	0.6252457263185123	0.5324938324676095	0.43697262366788414	0.5584160649659542	0.6936957612399427	0.5137245568477693	0.6487632353714835	0.5094966128238635	0.7375970851029451	0.725836338973652	0.5685892285670834	0.6032134228099909	0.3494993201232312	0.5829249272144696	0.5326370853782744	0.44364592044058265	0.4720694760131727	0.634260847535791	0.7477525666310685	0.5619600396000519	0.6524728586019422	0.9054992524687132	0.5277373946013056	0.6730139037512792	0.7820109036908048	1
chr5|157486878|157649878|domain_622;163000bp;ES:2.118;SS:2.187;binSize:1000;winSize:50000|GM12878	0.5949217422448702	0.5656501721993298	0.583651715200459	0.6824230934668141	0.6112574682328378	0.5508548929450962	0.5865668043902467	0.5736557578256922	0.5530016916873595	0.6156084327061275	0.5165008841042537	0.6082551152677765	0.6609896554726598	0.6804140536069142	0.6845459228130057	0.39326991870253497	0.5022928901921797	0.5974783364375571	0.7873306781618133	0.5509475420505893	0.7251423381421483	0.5353621097220335	0.5033443700130991	0.6699525588465443	0.6212746581736631	0.6202646402671175	0.6220808719174968	1.4748739217983982	0.6401468386562905	0.5215004436370283	0.6885260622107163	0.5716354225096302	0.6326796826889103	0.5149318746518604	0.662299051776426	0.7293206388400559	0.5424098924289367	0.752567526363045	0.8063463111039624	0.5966292536997637	0.5916462053409112	0.529436338165088	0.6473570769412228	0.4604277527449821	0.4969109778966288	0.8556998396811949	0.8214430457115713	0.5507811630009093	0.5447230128967504	0.4939760452680603	0.5653609652535345	0.8893044808037806	0.8464020709599508	0.7255105334027249	1.4411814451541274	1.7970198373539459	0.9034364714319992	0.28839935368045555	1.782850971255182	0.7378942038574691	0.7800140737800616	0.4552600339047709	0.4367375239226118	0.551604015946425	0.7227122775382424	0.5311057375286717	0.6568813966860568	0.4358818076420657	0.6106754276768075	0.8399249316336481	0.5240988756716366	0.5864798415957369	0.4360498168089012	0.66615314158194	0.5131105125939444	0.4798481084634487	0.5149386618308107	0.6042564876811614	0.6487556110298742	0.5655778574051532	0.6733099640463754	0.7525155130322242	0.4753445254699198	0.6295284733431232	0.7278696633939076	1
chr6|52285231|52418231|domain_560;133000bp;ES:1.931;SS:2.473;binSize:1000;winSize:50000|GM12878	0.6342354776170769	0.6297153097531705	0.6735114214771816	0.7053814041586998	0.669236600647724	0.5770198187554155	0.6717182421487722	0.6520315726869202	0.6362944493280505	0.6739626994345632	0.5170433954741145	0.6523039266849945	0.6995731509484691	0.6990848264572971	0.7869289328079995	0.4137086629065475	0.5445691208998419	0.7143881814731106	0.8183817237714324	0.6660980186003527	0.7910224907812273	0.5863695999416741	0.5984631853649379	0.674149474160987	0.6675740839313778	0.7092175943997703	0.7002149410494783	1.0356042436188313	0.7369057029367184	0.5501140637173668	0.7052941949489154	0.5893441813768033	0.6829419940757063	0.5616683615202797	0.7678671533722248	0.8297405157494233	0.6186374839964719	0.8564760240917576	0.923536043546066	0.5954252266168064	0.6030912168581155	0.5507106700007728	0.6992157277974838	0.4707803042896966	0.5352862749645365	0.8786711075340987	0.8426185615928642	0.5677574011281586	0.5938019316053875	0.33115391170214203	0.5681072257802484	0.9055243451717192	0.8628885769844021	0.7257575666577561	1.3778062886446023	1.506164048549436	0.5250361700699037	0.27985638796632445	1.83880166208912	0.9885897379850488	0.8221318224882279	0.6402212662475147	0.4831915396799466	0.6015596918507451	0.7206548819613419	0.555563651749254	0.7057142596635871	0.6515102460616466	0.7608616109043596	0.8740809988340551	0.5662783599283226	0.6000583346226881	0.8834204240342405	0.674956787811796	0.5255521883932317	0.5038789471627382	0.5235830223430312	0.6851647108786336	0.7220142859019756	0.6048895924439585	0.7436824778028159	0.854345150317982	0.5344347948681185	0.6853236018788691	0.7469352419276308	1
chr3|142768046|142907046|domain_849;left|K562	0.5497101839802099	0.5618845826436198	0.5492430804836184	0.5631138747614702	0.5217228848689109	0.6304424776873715	0.6407108335817904	0.5725683012468534	0.5372856407286183	0.4826867429834956	0.5270945604810383	0.5122334503754039	0.5111385509309795	0.4813076714768956	0.530623272902969	0.5543048100365824	0.5071370305052976	0.5295763777191032	0.5996013638191279	0.5077147998257749	0.5589895885519582	0.4865541580760733	0.5199354551802495	0.5785944760108287	0.5081478380777782	0.5934455173887047	0.34629156345735945	0.5326479418352126	0.6749977009252016	0.493316792847458	0.6068544877743213	0.5441928974348192	0.5602543221182414	0.5414684480835811	0.6212845835581638	0.6426649852241489	0.5063476331899809	0.5507242727308255	0.5357197188717331	0.4871777814772122	0.515119532118364	0.5369352334098763	0.5415497214277982	0.5543110228467023	0.6259972296325783	0.6190013794109269	0.5907868403663459	0.6023828145379524	0.5283094646708816	0.4050979344914525	0.4095262984893697	0.44613030453324215	0.24330612680083866	0.4125408739578643	0.4014609120223271	0.6443972845871704	0.398407345791371	0.5097822478635302	0.3328128080665117	0.8692834981973308	0.5679904530077744	0.5497460106558681	0.5287172540539605	0.5460264294761055	0.5080077919946816	0.5154661779927822	0.5758556961164742	0.6146759850953339	0.5837788599355104	0.6268370677945077	0.5729661564812988	0.5590195509092933	0.5782616046719414	0.487265413221545	0.521096328096183	0.5940913284604256	0.5504493674131368	0.6451560527924974	0.5230256118325567	0.4731188925625822	0.5485524391061816	0.5304669708558533	0.5175586178578819	0.5966288889090594	0.5940419360594785	0
chr20|5429411|5560411|domain_279;left|GM12878	0.38057327450194783	0.3406711755893679	0.31607527638153604	0.34995678751116405	0.3750841586207743	0.3068458372981473	0.3162348921403627	0.3610644483557057	0.3668781053400188	0.35355271170115915	0.32026853694357954	0.3875798342100514	0.2750028553462129	0.2937627750719919	0.41676937865761815	0.3634208200355054	0.32118832638410666	0.3839404960741507	0.3552135525591585	0.4435195710125275	0.3447200064245005	0.30160696378006496	0.3559199314415165	0.29910341149815306	0.3549089292943439	0.3587521186944935	0.7450493125624228	0.6271650340074372	0.3621053245259128	0.3196589523554972	0.37518489317708176	0.3449856813185637	0.3720885409576328	0.30907404127811194	0.3886007496810535	0.3831882978334055	0.3012977524056593	0.3611445781221679	0.3658892318293483	0.31664188069967114	0.32176704031921993	0.3255161616484144	0.3876011828714552	0.3235601710848278	0.35301583267055103	0.3672001934035121	0.4064819664813011	0.3456994811692801	0.3591337280786253	0.494684970958509	0.25829264890986625	0.2948099684510229	0.2345575715287086	0.2920283257608696	0.31162000227774783	0.4387761148847405	0.5679542030558978	0.3932581378221416	0.288175330925284	0.32499398130139784	0.3656718999700869	0.6150695051100469	0.2895318499951011	0.32990475224821125	0.3100263896048194	0.3083130279810438	0.3505849267675293	0.667910206081668	0.4917876803763914	0.3719413234096144	0.3398028256007849	0.3025076275691657	0.5032305946171048	0.32215165733612594	0.31788315446109583	0.34356902397806244	0.3539199756043797	0.4051033050448315	0.3483253879360963	0.37631174176673376	0.44624505784557417	0.34088033992400424	0.32880923095885256	0.3679332142320621	0.3646355658007036	0
chr7|64876762|64944762|domain_1639;68000bp;ES:1.961;SS:2.644;binSize:1000;winSize:50000|K562	0.6981906561164729	0.7854927808352143	0.637422400672896	0.7023341216123415	0.5421933514959352	0.4917670575637583	0.7986701661587046	1.440156185672921	0.5832114841436687	0.5078368457807321	0.3746350313758074	0.7226622741995109	0.5304756053155553	0.606929785093004	0.5956275267763338	0.4916187835734031	0.4853761574681117	0.6192081748548326	0.7000764763984894	0.5210562515240993	0.6177400108414036	0.6123533719850781	0.568594678549511	0.5928123436698387	0.7092263563534544	0.6351914821656428	0.9573465303131806	0.8388968151462639	0.7579710273298019	0.5643340380795692	0.6759792318816036	0.7612197276580205	0.786485838005279	0.7147145486754645	0.7269335556956995	0.7461425098808022	0.5913852626507627	0.8013709696578448	0.8114989644063729	0.5167907260105623	0.5824530261212284	0.5346207273132451	0.7105078418427725	0.7282287044063098	0.5294148949581434	0.6589758634887194	0.8410213090871739	0.8197727874529467	0.5249928506637657	0.3753525488069845	1.131655407087596	0.77945155934956	1.851579005957129	0.8767965057686823	1.0866175062212358	1.1181766999022738	1.1336760954288196	0.32360109089074685	0.9970601876296596	0.6452992369522235	0.6763326081949345	0.7534965308365601	0.5233071399554484	0.6146870418782585	0.5127938914078508	0.5400806278692389	0.7011997719771323	0.7569546074763401	0.7474574984543726	0.8217819010366253	0.608671278519522	0.5088433525785929	0.5045355674753677	0.6568076309444189	0.5594726697575622	0.6138358203239277	0.3573450203564369	0.4619320898621901	0.5342659620933863	0.6218870046827996	0.5591911957436829	0.6667992362748604	0.6491544289640185	0.6922056982209649	0.6183477543679681	1
